signal_id,symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source,telegram_message_id,initial_sl,trail_activate,trail_lock,sl_pct,leverage,margin_usd,position_usd,max_hold_candles
20260924-113147-012,LTC-USDT,LONG,B1,هایپریون (Hyperion),68.87000000,66.11520000,0.00000000,2026-09-24 11:31:47,CLOSED,STOP_HIT,2026-09-24 13:12:10,66.11520000,0.200000,-4.200000,10.00,-4.000000,titan_signal,14977,66.11520000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-131219-013,LTC-USDT,LONG,S1,پرومتئوس (Prometheus),67.22000000,64.53120000,0.00000000,2026-09-24 13:12:19,CLOSED,TRAIL_STOP,2026-09-24 16:32:56,67.51700000,0.200000,0.241833,10.00,0.441833,titan_signal,14982,64.53120000,0.003000,0.9000,0.0400,10,10.00,100.00,72
20260924-131221-014,LTC-USDT,LONG,S3,کرونوس (Cronus),67.22000000,64.53120000,0.00000000,2026-09-24 13:12:21,CLOSED,TRAIL_STOP,2026-09-24 16:32:57,67.51700000,0.200000,0.241833,10.00,0.441833,titan_signal,14983,64.53120000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-131222-015,LTC-USDT,LONG,B1,هایپریون (Hyperion),67.22000000,64.53120000,0.00000000,2026-09-24 13:12:22,CLOSED,TRAIL_STOP,2026-09-24 16:32:57,67.51700000,0.200000,0.241833,10.00,0.441833,titan_signal,14984,64.53120000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-161717-016,INJ-USDT,LONG,S3,کرونوس (Cronus),8.01000000,7.68960000,0.00000000,2026-09-24 16:17:17,CLOSED,TRAIL_STOP,2026-09-24 16:32:58,8.16840000,0.200000,1.777528,10.00,1.977528,titan_signal,14985,7.68960000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-161719-017,INJ-USDT,LONG,B1,هایپریون (Hyperion),8.01000000,7.68960000,0.00000000,2026-09-24 16:17:19,CLOSED,TRAIL_STOP,2026-09-24 16:32:58,8.16840000,0.200000,1.777528,10.00,1.977528,titan_signal,14986,7.68960000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-163312-018,LTC-USDT,LONG,S1,پرومتئوس (Prometheus),67.56000000,64.85760000,0.00000000,2026-09-24 16:33:12,CLOSED,TRAIL_STOP,2026-09-24 17:13:53,69.80100000,0.200000,3.117052,10.00,3.317052,titan_signal,14992,64.85760000,0.003000,0.9000,0.0400,10,10.00,100.00,72
20260924-163313-019,LTC-USDT,LONG,S3,کرونوس (Cronus),67.56000000,64.85760000,0.00000000,2026-09-24 16:33:13,CLOSED,TRAIL_STOP,2026-09-24 17:13:54,69.80100000,0.200000,3.117052,10.00,3.317052,titan_signal,14993,64.85760000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-163315-020,LTC-USDT,LONG,B1,هایپریون (Hyperion),67.56000000,64.85760000,0.00000000,2026-09-24 16:33:15,CLOSED,TRAIL_STOP,2026-09-24 17:13:54,69.80100000,0.200000,3.117052,10.00,3.317052,titan_signal,14994,64.85760000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-163324-021,INJ-USDT,LONG,S3,کرونوس (Cronus),8.18900000,7.86144000,0.00000000,2026-09-24 16:33:24,CLOSED,TRAIL_STOP,2026-09-24 17:13:55,8.24120000,0.200000,0.437440,10.00,0.637440,titan_signal,14995,7.86144000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-163326-022,INJ-USDT,LONG,B1,هایپریون (Hyperion),8.18900000,7.86144000,0.00000000,2026-09-24 16:33:26,CLOSED,TRAIL_STOP,2026-09-24 17:13:55,8.24120000,0.200000,0.437440,10.00,0.637440,titan_signal,14996,7.86144000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-171408-023,LTC-USDT,LONG,S1,پرومتئوس (Prometheus),68.71000000,65.96160000,0.00000000,2026-09-24 17:14:08,CLOSED,TRAIL_STOP,2026-09-24 17:32:14,71.04100000,0.200000,3.192519,10.00,3.392519,titan_signal,15002,65.96160000,0.003000,0.9000,0.0400,10,10.00,100.00,72
20260924-171409-024,LTC-USDT,LONG,S3,کرونوس (Cronus),68.71000000,65.96160000,0.00000000,2026-09-24 17:14:09,CLOSED,TRAIL_STOP,2026-09-24 17:32:15,71.04100000,0.200000,3.192519,10.00,3.392519,titan_signal,15003,65.96160000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-171411-025,LTC-USDT,LONG,B1,هایپریون (Hyperion),68.71000000,65.96160000,0.00000000,2026-09-24 17:14:11,CLOSED,TRAIL_STOP,2026-09-24 17:32:15,71.04100000,0.200000,3.192519,10.00,3.392519,titan_signal,15004,65.96160000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-171420-026,INJ-USDT,LONG,S3,کرونوس (Cronus),8.14800000,7.82208000,0.00000000,2026-09-24 17:14:20,CLOSED,TRAIL_STOP,2026-09-24 18:08:58,8.25510000,0.200000,1.114433,10.00,1.314433,titan_signal,15005,7.82208000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-171422-027,INJ-USDT,LONG,B1,هایپریون (Hyperion),8.14800000,7.82208000,0.00000000,2026-09-24 17:14:22,CLOSED,TRAIL_STOP,2026-09-24 18:08:58,8.25510000,0.200000,1.114433,10.00,1.314433,titan_signal,15006,7.82208000,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260924-173225-028,LTC-USDT,LONG,S3,کرونوس (Cronus),70.88000000,68.04480000,0.00000000,2026-09-24 17:32:25,CLOSED,TRAIL_STOP,2026-09-24 18:08:59,74.32700000,0.200000,4.663149,10.00,4.863149,titan_signal,15010,68.04480000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260924-173227-029,LTC-USDT,LONG,B1,هایپریون (Hyperion),70.88000000,68.04480000,0.00000000,2026-09-24 17:32:27,CLOSED,TRAIL_STOP,2026-09-24 18:08:59,74.32700000,0.200000,4.663149,10.00,4.863149,titan_signal,15011,68.04480000,0.003000,0.9000,0.0400,10,10.00,100.00,96
