symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,S3,کرونوس (Cronus),4435.72000000,4258.29120000,0.00000000,2026-09-03 15:49:11,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=4407.28, EMA50=4392.06;[FAIL] EMA Trend 4h: EMA21=4405.90, EMA50=4445.01, EMA200=4360.83;[FAIL] RSI 30m: RSI=65.85;[FAIL] MACD 30m: MACD_hist=-0.7990;[FAIL] Smart Pullback: price=4435.7200 EMA=4420.2150 RSI=65.9 BS=1.000;[PASS] ADX: ADX=41.70 [>22], DI+=35.17, DI-=13.26;[FAIL] CCI Momentum: CCI=177.21;[PASS] SAR: SAR=4424.7832, price=4435.7200;[FAIL] Stochastic: K=76.60 D=76.60;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0045 [>0.005];[PASS] Combined Range Filter: diff=0.0045, ADX=41.70, mode=AND"
XAUT-USDT,LONG,B1,هایپریون (Hyperion),4435.72000000,4258.29120000,0.00000000,2026-09-03 15:49:13,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=4407.28, EMA50=4392.06;[FAIL] EMA Trend 4h: EMA21=4405.90, EMA50=4445.01, EMA200=4360.83;[FAIL] RSI 30m: RSI=65.85;[FAIL] MACD 30m: MACD_hist=-0.7990;[FAIL] Smart Pullback: price=4435.7200 EMA=4420.2150 RSI=65.9 BS=1.000;[PASS] ADX: ADX=41.70 [>22], DI+=35.17, DI-=13.26;[FAIL] CCI Momentum: CCI=177.21;[PASS] SAR: SAR=4424.7832, price=4435.7200;[FAIL] Stochastic: K=76.60 D=76.60;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0045 [>0.005];[PASS] Combined Range Filter: diff=0.0045, ADX=41.70, mode=OR"
LTC-USDT,LONG,S1,پرومتئوس (Prometheus),50.84000000,48.80640000,0.00000000,2026-09-03 15:49:14,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.333 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.18, EMA50=49.73;[PASS] EMA Trend 4h: EMA21=49.68, EMA50=49.49, EMA200=47.88;[PASS] RSI 30m: RSI=64.00;[PASS] MACD 30m: MACD_hist=0.0106;[FAIL] Smart Pullback: price=50.8400 EMA=50.4398 RSI=64.0 BS=0.333;[PASS] ADX: ADX=31.50 [>22], DI+=28.90, DI-=12.57;[FAIL] CCI Momentum: CCI=121.66;[PASS] SAR: SAR=50.5396, price=50.8400;[FAIL] Stochastic: K=84.68 D=84.68;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=31.50, mode=AND"
LTC-USDT,LONG,S3,کرونوس (Cronus),50.84000000,48.80640000,0.00000000,2026-09-03 15:49:16,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.333 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.18, EMA50=49.73;[PASS] EMA Trend 4h: EMA21=49.68, EMA50=49.49, EMA200=47.88;[PASS] RSI 30m: RSI=64.00;[PASS] MACD 30m: MACD_hist=0.0106;[FAIL] Smart Pullback: price=50.8400 EMA=50.4398 RSI=64.0 BS=0.333;[PASS] ADX: ADX=31.50 [>22], DI+=28.90, DI-=12.57;[FAIL] CCI Momentum: CCI=121.66;[PASS] SAR: SAR=50.5396, price=50.8400;[FAIL] Stochastic: K=84.68 D=84.68;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=31.50, mode=AND"
LTC-USDT,LONG,B1,هایپریون (Hyperion),50.84000000,48.80640000,0.00000000,2026-09-03 15:49:18,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.333 [>= 0.6];[PASS] EMA Trend 1h: EMA21=50.18, EMA50=49.73;[PASS] EMA Trend 4h: EMA21=49.68, EMA50=49.49, EMA200=47.88;[PASS] RSI 30m: RSI=64.00;[PASS] MACD 30m: MACD_hist=0.0106;[FAIL] Smart Pullback: price=50.8400 EMA=50.4398 RSI=64.0 BS=0.333;[PASS] ADX: ADX=31.50 [>22], DI+=28.90, DI-=12.57;[FAIL] CCI Momentum: CCI=121.66;[PASS] SAR: SAR=50.5396, price=50.8400;[FAIL] Stochastic: K=84.68 D=84.68;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0079 [>0.005];[PASS] Combined Range Filter: diff=0.0079, ADX=31.50, mode=OR"
DOGE-USDT,LONG,S3,کرونوس (Cronus),0.08314000,0.07981440,0.00000000,2026-09-03 15:49:19,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.842 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.842 [too high];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[PASS] RSI 30m: RSI=57.27;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0831 EMA=0.0828 RSI=57.3 BS=0.842;[FAIL] ADX: ADX=16.45 [>22], DI+=22.45, DI-=16.68;[PASS] CCI Momentum: CCI=90.39;[PASS] SAR: SAR=0.0831, price=0.0831;[FAIL] Stochastic: K=64.19 D=64.19;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0053 [>0.005];[PASS] Combined Range Filter: diff=0.0053, ADX=16.45, mode=AND"
DOGE-USDT,LONG,B1,هایپریون (Hyperion),0.08314000,0.07981440,0.00000000,2026-09-03 15:49:21,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.842 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.842 [too high];[PASS] EMA Trend 1h: EMA21=0.08, EMA50=0.08;[FAIL] EMA Trend 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;[PASS] RSI 30m: RSI=57.27;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0831 EMA=0.0828 RSI=57.3 BS=0.842;[FAIL] ADX: ADX=16.45 [>22], DI+=22.45, DI-=16.68;[PASS] CCI Momentum: CCI=90.39;[PASS] SAR: SAR=0.0831, price=0.0831;[FAIL] Stochastic: K=64.19 D=64.19;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0053 [>0.005];[FAIL] Combined Range Filter: diff=0.0053, ADX=16.45, mode=OR"
SUI-USDT,LONG,S1,پرومتئوس (Prometheus),0.76740000,0.73670400,0.00000000,2026-09-03 15:49:24,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.385 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.385 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.76, EMA50=0.74;[FAIL] EMA Trend 4h: EMA21=0.74, EMA50=0.74, EMA200=0.73;[PASS] RSI 30m: RSI=56.26;[FAIL] MACD 30m: MACD_hist=-0.0015;[FAIL] Smart Pullback: price=0.7674 EMA=0.7633 RSI=56.3 BS=0.385;[PASS] ADX: ADX=36.67 [>22], DI+=23.35, DI-=15.07;[PASS] CCI Momentum: CCI=-4.89;[PASS] SAR: SAR=0.7661, price=0.7674;[FAIL] Stochastic: K=43.63 D=43.63;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0154 [>0.005];[PASS] Combined Range Filter: diff=0.0154, ADX=36.67, mode=AND"
SUI-USDT,LONG,S3,کرونوس (Cronus),0.76740000,0.73670400,0.00000000,2026-09-03 15:49:25,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.385 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.385 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.76, EMA50=0.74;[FAIL] EMA Trend 4h: EMA21=0.74, EMA50=0.74, EMA200=0.73;[PASS] RSI 30m: RSI=56.26;[FAIL] MACD 30m: MACD_hist=-0.0015;[FAIL] Smart Pullback: price=0.7674 EMA=0.7633 RSI=56.3 BS=0.385;[PASS] ADX: ADX=36.67 [>22], DI+=23.35, DI-=15.07;[PASS] CCI Momentum: CCI=-4.89;[PASS] SAR: SAR=0.7661, price=0.7674;[FAIL] Stochastic: K=43.63 D=43.63;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0154 [>0.005];[PASS] Combined Range Filter: diff=0.0154, ADX=36.67, mode=AND"
SUI-USDT,LONG,B1,هایپریون (Hyperion),0.76740000,0.73670400,0.00000000,2026-09-03 15:49:27,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.385 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.385 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.76, EMA50=0.74;[FAIL] EMA Trend 4h: EMA21=0.74, EMA50=0.74, EMA200=0.73;[PASS] RSI 30m: RSI=56.26;[FAIL] MACD 30m: MACD_hist=-0.0015;[FAIL] Smart Pullback: price=0.7674 EMA=0.7633 RSI=56.3 BS=0.385;[PASS] ADX: ADX=36.67 [>22], DI+=23.35, DI-=15.07;[PASS] CCI Momentum: CCI=-4.89;[PASS] SAR: SAR=0.7661, price=0.7674;[FAIL] Stochastic: K=43.63 D=43.63;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0154 [>0.005];[PASS] Combined Range Filter: diff=0.0154, ADX=36.67, mode=OR"
NEAR-USDT,LONG,S3,کرونوس (Cronus),1.90050000,1.82448000,0.00000000,2026-09-03 15:49:28,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.206 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.206 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=1.88, EMA50=1.89;[PASS] EMA Trend 4h: EMA21=1.89, EMA50=1.88, EMA200=1.80;[PASS] RSI 30m: RSI=56.61;[FAIL] MACD 30m: MACD_hist=0.0006;[FAIL] Smart Pullback: price=1.9005 EMA=1.8873 RSI=56.6 BS=0.206;[FAIL] ADX: ADX=11.35 [>22], DI+=19.92, DI-=15.45;[PASS] CCI Momentum: CCI=94.30;[PASS] SAR: SAR=1.8932, price=1.9005;[FAIL] Stochastic: K=78.33 D=78.33;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0028 [>0.005];[FAIL] Combined Range Filter: diff=0.0028, ADX=11.35, mode=AND"
NEAR-USDT,LONG,B1,هایپریون (Hyperion),1.90050000,1.82448000,0.00000000,2026-09-03 15:49:46,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.206 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.206 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=1.88, EMA50=1.89;[PASS] EMA Trend 4h: EMA21=1.89, EMA50=1.88, EMA200=1.80;[PASS] RSI 30m: RSI=56.61;[FAIL] MACD 30m: MACD_hist=0.0006;[FAIL] Smart Pullback: price=1.9005 EMA=1.8873 RSI=56.6 BS=0.206;[FAIL] ADX: ADX=11.35 [>22], DI+=19.92, DI-=15.45;[PASS] CCI Momentum: CCI=94.30;[PASS] SAR: SAR=1.8932, price=1.9005;[FAIL] Stochastic: K=78.33 D=78.33;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0028 [>0.005];[FAIL] Combined Range Filter: diff=0.0028, ADX=11.35, mode=OR"
DOT-USDT,LONG,S3,کرونوس (Cronus),0.87710000,0.84201600,0.00000000,2026-09-03 15:49:59,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.296 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.296 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.87, EMA50=0.86;[PASS] EMA Trend 4h: EMA21=0.86, EMA50=0.86, EMA200=0.83;[PASS] RSI 30m: RSI=55.32;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=0.8771 EMA=0.8747 RSI=55.3 BS=0.296;[FAIL] ADX: ADX=21.16 [>22], DI+=18.55, DI-=11.89;[PASS] CCI Momentum: CCI=36.68;[PASS] SAR: SAR=0.8747, price=0.8771;[FAIL] Stochastic: K=63.58 D=63.58;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0060 [>0.005];[PASS] Combined Range Filter: diff=0.0060, ADX=21.16, mode=AND"
DOT-USDT,LONG,B1,هایپریون (Hyperion),0.87710000,0.84201600,0.00000000,2026-09-03 15:50:00,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.296 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.296 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.87, EMA50=0.86;[PASS] EMA Trend 4h: EMA21=0.86, EMA50=0.86, EMA200=0.83;[PASS] RSI 30m: RSI=55.32;[FAIL] MACD 30m: MACD_hist=-0.0006;[FAIL] Smart Pullback: price=0.8771 EMA=0.8747 RSI=55.3 BS=0.296;[FAIL] ADX: ADX=21.16 [>22], DI+=18.55, DI-=11.89;[PASS] CCI Momentum: CCI=36.68;[PASS] SAR: SAR=0.8747, price=0.8771;[FAIL] Stochastic: K=63.58 D=63.58;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0060 [>0.005];[FAIL] Combined Range Filter: diff=0.0060, ADX=21.16, mode=OR"
ADA-USDT,LONG,S1,پرومتئوس (Prometheus),0.20750000,0.19920000,0.00000000,2026-09-03 15:50:02,OPEN,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.20, EMA50=0.20;[FAIL] EMA Trend 4h: EMA21=0.20, EMA50=0.20, EMA200=0.19;[PASS] RSI 30m: RSI=59.22;[FAIL] MACD 30m: MACD_hist=-0.0002;[FAIL] Smart Pullback: price=0.2075 EMA=0.2057 RSI=59.2 BS=0.000;[PASS] ADX: ADX=39.41 [>22], DI+=23.28, DI-=11.09;[PASS] CCI Momentum: CCI=83.81;[PASS] SAR: SAR=0.2067, price=0.2075;[FAIL] Stochastic: K=62.26 D=62.26;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0138 [>0.005];[PASS] Combined Range Filter: diff=0.0138, ADX=39.41, mode=AND"
